x	y	z	t	dist
0.157435	-240.623	-36.2094	62.1106	5.8433
-0.0337597	-241.242	-36.3064	62.1639	5.20198
-0.263718	-241.881	-36.4067	62.2194	4.53757
-0.432369	-242.563	-36.5136	62.2772	3.8413
-0.611482	-243.163	-36.6075	62.3282	3.22967
-0.757232	-243.83	-36.712	62.3827	2.5577
-0.890748	-244.474	-36.813	62.4352	1.9155
-1.01067	-245.097	-36.9107	62.486	1.30677
-1.1234	-245.751	-37.0132	62.5385	0.713474
-1.1974	-246.442	-37.1216	62.5933	0.401271
-1.25705	-247.128	-37.229	62.6479	14.2279
-1.28598	-247.79	-37.3327	62.7007	13.5774
-1.28893	-248.424	-37.4321	62.7509	12.9519
-1.26169	-249.134	-37.5433	62.8073	12.2473
-1.2016	-249.821	-37.6511	62.8621	11.5596
-1.12575	-250.466	-37.7522	62.9138	10.9115
-1.02854	-251.092	-37.8503	62.9643	10.2777
-0.860794	-251.768	-37.9563	63.0195	9.58286
-0.707904	-252.386	-38.0531	63.0709	8.94834
-0.528108	-252.976	-38.1455	63.1211	8.33677
-0.343355	-253.629	-38.248	63.1758	7.66259
-0.116585	-254.211	-38.3391	63.2264	7.05515
0.0399581	-254.817	-38.4341	63.2777	6.43448
0.273747	-255.41	-38.5271	63.3306	5.81956
0.494458	-255.999	-38.6194	63.3834	5.21573
0.75542	-256.612	-38.7155	63.4382	4.59406
0.945772	-257.219	-38.8106	63.4911	3.98975
1.14508	-257.82	-38.9048	63.5435	3.40368
1.31186	-258.464	-39.0058	63.5975	2.78919
1.44706	-259.077	-39.1018	63.6477	2.22518
1.5457	-259.726	-39.2035	63.7007	1.65737
1.62051	-260.386	-39.3069	63.7538	1.16039
1.68399	-261.081	-39.4159	63.8092	0.892767
1.70458	-261.737	-39.5187	63.8615	1.04894
1.69514	-262.386	-39.6205	63.9133	13.8653
1.65594	-263.02	-39.7198	63.9639	13.2349
1.57314	-263.687	-39.8243	64.0173	12.5647
1.47669	-264.32	-39.9235	64.0688	11.9248
1.35915	-264.969	-40.0253	64.1219	11.2648
1.22282	-265.618	-40.127	64.1757	10.6017
1.03851	-266.23	-40.223	64.2277	9.96582
0.834257	-266.834	-40.3175	64.2794	9.33568
0.621744	-267.424	-40.4101	64.3318	8.71749
0.43302	-268.041	-40.5067	64.385	8.07887
0.151999	-268.67	-40.6054	64.4417	7.41628
-0.0480361	-269.289	-40.7023	64.4955	6.77808
-0.287774	-269.916	-40.8006	64.5508	6.13035
-0.476596	-270.499	-40.892	64.6019	5.53537
-0.669488	-271.08	-40.9831	64.6528	4.94676
-0.837765	-271.681	-41.0772	64.7041	4.34465
-1.01857	-272.316	-41.1768	64.7575	3.71511
-1.14961	-272.925	-41.2722	64.808	3.11996
-1.25438	-273.575	-41.3741	64.8609	2.49188
-1.3495	-274.204	-41.4727	64.9115	1.90188
-1.41651	-274.883	-41.5791	64.9653	1.29786
-1.44929	-275.536	-41.6814	65.0171	0.813168
-1.44929	-276.261	-41.7951	65.0743	0.69077
-1.44929	-276.926	-41.8993	65.1269	14.0989
-1.44929	-277.628	-42.0094	65.1824	13.4059
-1.40976	-278.297	-42.1142	65.236	12.74
-1.32429	-278.985	-42.222	65.2912	12.0481
-1.21195	-279.608	-42.3197	65.3416	11.4148
-1.10567	-280.278	-42.4247	65.3959	10.7367
-0.952528	-280.888	-42.5203	65.4467	10.109
-0.782049	-281.522	-42.6196	65.499	9.4558
-0.599448	-282.19	-42.7243	65.5547	8.76657
-0.414463	-282.805	-42.8207	65.6067	8.13073
-0.186425	-283.451	-42.922	65.6627	7.45876
0.0084311	-284.073	-43.0194	65.7156	6.8175
0.262987	-284.671	-43.1132	65.7682	6.19623
0.466226	-285.32	-43.2148	65.824	5.53467
0.717197	-285.941	-43.3122	65.8789	4.9042
0.923443	-286.547	-43.4072	65.9317	4.29929
1.0777	-287.155	-43.5025	65.9825	3.69968
1.21777	-287.792	-43.6024	66.0359	3.08031
1.36422	-288.434	-43.703	66.089	2.47538
1.46012	-289.111	-43.809	66.1438	1.85504
1.5441	-289.8	-43.917	66.1991	1.28234
1.58746	-290.486	-44.0245	66.2535	0.865244
1.60445	-291.142	-44.1274	66.3058	0.857917
1.59156	-291.829	-44.235	66.3602	14.0396
1.55464	-292.489	-44.3385	66.4129	13.3833
1.49232	-293.117	-44.437	66.4634	12.7537
1.40245	-293.759	-44.5376	66.5154	12.1062
1.27345	-294.409	-44.6394	66.5685	11.444
1.13055	-295.06	-44.7415	66.6225	10.7774
0.982785	-295.665	-44.8364	66.6738	10.1555
0.781928	-296.307	-44.9369	66.7285	9.48905
0.610907	-296.954	-45.0383	66.7831	8.82268
0.409128	-297.537	-45.1296	66.8336	8.21614
0.217933	-298.152	-45.226	66.8869	7.58007
-0.0427655	-298.704	-45.3126	66.9377	7.00024
-0.238149	-299.352	-45.4142	66.9933	6.33575
-0.48057	-299.992	-45.5145	67.049	5.68004
-0.658322	-300.577	-45.6061	67.0997	5.08828
-0.816075	-301.18	-45.7006	67.1506	4.48334
-0.971973	-301.828	-45.8023	67.2053	3.83869
-1.1252	-302.488	-45.9057	67.2596	3.19163
-1.22281	-303.138	-46.0075	67.3123	2.56051
-1.29926	-303.831	-46.1162	67.3682	1.89875
-1.35698	-304.504	-46.2216	67.422	1.28643
-1.37778	-305.196	-46.3301	67.4769	0.743013
-1.36992	-305.823	-46.4284	67.5269	0.591953
-1.33706	-306.467	-46.5294	67.5779	14.1768
-1.26352	-307.125	-46.6324	67.6302	13.5162
-1.18459	-307.785	-46.7359	67.6828	12.8515
-1.0848	-308.455	-46.8409	67.737	12.1739
-0.935665	-309.113	-46.9441	67.7915	11.5007
-0.760396	-309.714	-47.0382	67.842	10.8811
-0.592925	-310.319	-47.1331	67.893	10.2582
-0.420122	-310.968	-47.2347	67.9476	9.59259
-0.196327	-311.592	-47.3325	68.0023	8.946
0.00816404	-312.227	-47.432	68.0562	8.29341
0.220386	-312.827	-47.5261	68.1083	7.67706
0.448763	-313.453	-47.6243	68.1617	7.0377
0.66034	-314.032	-47.715	68.2123	6.45168
0.844188	-314.639	-47.8101	68.2637	5.84383
1.03418	-315.279	-47.9104	68.3176	5.20873
1.21559	-315.93	-48.0124	68.3722	4.57157
1.35777	-316.583	-48.1147	68.4262	3.93944
1.50209	-317.23	-48.2162	68.4796	3.32754
1.59351	-317.884	-48.3188	68.5325	2.71641
1.65552	-318.56	-48.4247	68.5867	2.10375
1.70422	-319.213	-48.5271	68.6389	1.55818
1.7152	-319.899	-48.6345	68.6933	1.08542
1.69681	-320.535	-48.7342	68.7435	0.898374
1.65637	-321.193	-48.8374	68.796	14.3206
1.57604	-321.861	-48.942	68.8495	13.6488
1.48079	-322.52	-49.0453	68.9027	12.9836
1.35799	-323.163	-49.146	68.9554	12.3291
1.22639	-323.782	-49.2431	69.0068	11.6966
1.06905	-324.373	-49.3357	69.057	11.0875
0.893004	-324.984	-49.4314	69.1094	10.4559
0.668017	-325.604	-49.5286	69.1633	9.80848
0.44973	-326.196	-49.6215	69.2161	9.19086
0.227677	-326.75	-49.7082	69.2667	8.61353
-0.0350062	-327.353	-49.8028	69.3217	7.9854
-0.270813	-327.982	-49.9014	69.3779	7.33838
-0.52069	-328.598	-49.998	69.4326	6.70885
-0.727522	-329.206	-50.0932	69.4856	6.0962
-0.912823	-329.816	-50.1889	69.5381	5.48618
-1.10192	-330.428	-50.2847	69.5895	4.88297
-1.24932	-331.074	-50.3861	69.6431	4.25083
-1.34938	-331.742	-50.4907	69.6979	3.60132
-1.46145	-332.367	-50.5887	69.7488	3.00768
-1.51857	-333.061	-50.6974	69.8045	2.35292
-1.51857	-333.71	-50.7991	69.856	1.74639
-1.51857	-334.348	-50.8992	69.9072	1.19379
-1.51857	-335.003	-51.0017	69.9592	0.778303
-1.51857	-335.669	-51.1062	70.0122	0.807218
-1.46282	-336.316	-51.2075	70.0647	13.9892
-1.38596	-336.965	-51.3092	70.1169	13.3363
-1.26727	-337.601	-51.409	70.169	12.6889
-1.13412	-338.275	-51.5146	70.2242	12.0022
-0.965326	-338.947	-51.6199	70.2798	11.3121
-0.800373	-339.584	-51.7198	70.3333	10.6573
-0.631474	-340.228	-51.8207	70.3874	9.99555
-0.364643	-340.855	-51.919	70.4432	9.3382
-0.123395	-341.429	-52.009	70.4945	8.74008
0.0863208	-342.031	-52.1033	70.5469	8.12066
0.3237	-342.665	-52.2027	70.6026	7.47058
0.524977	-343.317	-52.3049	70.6591	6.80869
0.771898	-343.97	-52.4072	70.7151	6.15039
0.958077	-344.565	-52.5004	70.7657	5.55825
1.13459	-345.162	-52.594	70.8163	4.9698
1.30165	-345.794	-52.6931	70.8688	4.35525
1.46299	-346.463	-52.798	70.9241	3.71687
1.57481	-347.139	-52.9038	70.9788	3.08107
1.65793	-347.777	-53.0039	71.0303	2.49561
1.70684	-348.45	-53.1094	71.0839	1.90053
1.73202	-349.132	-53.2162	71.1379	1.35866
1.73012	-349.787	-53.319	71.1903	0.987986
1.69849	-350.481	-53.4277	71.2455	0.968264
1.64393	-351.145	-53.5317	71.2984	14.0098
1.54162	-351.824	-53.6382	71.3531	13.323
1.4425	-352.456	-53.7372	71.4044	12.6839
1.30397	-353.115	-53.8405	71.4587	12.0109
1.14282	-353.768	-53.9428	71.513	11.3396
0.973631	-354.376	-54.0382	71.5646	10.7116
0.791754	-354.973	-54.1317	71.6162	10.0931
0.593441	-355.538	-54.2203	71.6663	9.50443
0.410548	-356.133	-54.3136	71.718	8.88918
0.137765	-356.696	-54.4017	71.7699	8.29739
-0.0900922	-357.304	-54.497	71.8243	7.66888
-0.298564	-357.909	-54.5918	71.8764	7.04899
-0.525701	-358.51	-54.6861	71.9293	6.43578
-0.719823	-359.111	-54.7803	71.9806	5.82895
-0.902733	-359.724	-54.8763	72.0332	5.21686
-1.06282	-360.353	-54.9749	72.0862	4.59422
-1.24606	-361.022	-55.0798	72.1421	3.94328
-1.35265	-361.637	-55.1762	72.1925	3.34877
-1.44275	-362.27	-55.2754	72.2439	2.74578
-1.50542	-362.947	-55.3814	72.2986	2.11425
-1.53862	-363.613	-55.4858	72.3516	1.51895
-1.53862	-364.245	-55.5849	72.4019	1.0142
-1.53862	-364.888	-55.6857	72.4533	0.74042
-1.53862	-365.521	-55.7849	72.5037	0.939873
-1.5031	-366.177	-55.8877	72.5566	13.7761
-1.41444	-366.852	-55.9935	72.6108	13.0958
-1.31771	-367.478	-56.0916	72.6617	12.4626
-1.20076	-368.107	-56.1901	72.7135	11.8229
-1.04758	-368.741	-56.2896	72.7664	11.1714
-0.905362	-369.36	-56.3865	72.818	10.5381
-0.688665	-370.004	-56.4876	72.874	9.86758
-0.500206	-370.606	-56.5819	72.9268	9.24487
-0.29115	-371.188	-56.673	72.9785	8.6404
-0.0815482	-371.773	-56.7648	73.029	8.03456
0.176652	-372.355	-56.856	73.0806	7.43019
0.378608	-372.969	-56.9522	73.1343	6.80313
0.577268	-373.574	-57.047	73.1863	6.18907
0.811307	-374.14	-57.1358	73.2365	5.619
1.02037	-374.764	-57.2337	73.2897	4.99927
1.18114	-375.362	-57.3273	73.3399	4.41346
1.35653	-375.964	-57.4216	73.3907	3.83557
1.48482	-376.611	-57.523	73.4437	3.22185
1.60123	-377.268	-57.626	73.4972	2.617
1.68842	-377.924	-57.7288	73.55	2.03888
1.73441	-378.591	-57.8335	73.6035	1.49542
1.75696	-379.267	-57.9393	73.6571	1.07613
1.7524	-379.957	-58.0474	73.7118	0.972697
1.72039	-380.598	-58.1479	73.7633	14.2051
1.66653	-381.298	-58.2576	73.8189	13.5073
1.56419	-381.988	-58.3657	73.8746	12.8102
1.4663	-382.653	-58.4701	73.9287	12.1378
1.30349	-383.289	-58.5697	73.9818	11.483
1.13344	-383.932	-58.6706	74.0359	10.8195
0.926864	-384.569	-58.7703	74.0902	10.1568
0.731927	-385.175	-58.8652	74.1432	9.52711
0.535918	-385.764	-58.9576	74.1948	8.91466
0.330809	-386.342	-59.0482	74.2462	8.31293
0.110533	-386.919	-59.1387	74.2982	7.71254
-0.144228	-387.481	-59.2267	74.35	7.12737
-0.386778	-388.055	-59.3166	74.4025	6.53621
-0.586872	-388.646	-59.4093	74.4541	5.93599
-0.764359	-389.293	-59.5107	74.51	5.28485
-0.969326	-389.885	-59.6035	74.5604	4.69565
-1.10787	-390.518	-59.7028	74.613	4.07114
-1.24516	-391.13	-59.7986	74.6642	3.47671
-1.34955	-391.75	-59.8958	74.7144	2.8806
-1.42656	-392.373	-59.9934	74.7646	2.29237
-1.45381	-393.004	-60.0923	74.815	1.70437
-1.45381	-393.671	-60.1969	74.8683	1.11795
-1.45381	-394.328	-60.2999	74.9205	0.699838
-1.45381	-394.957	-60.3985	74.9707	0.756071
-1.40443	-395.587	-60.4972	75.0218	13.985
-1.32923	-396.225	-60.5972	75.0731	13.3431
-1.242	-396.862	-60.697	75.1248	12.7003
-1.10777	-397.475	-60.793	75.175	12.074
-0.996222	-398.097	-60.8906	75.2261	11.4419
-0.840695	-398.708	-60.9863	75.2775	10.8143
-0.648413	-399.347	-61.0865	75.3319	10.154
-0.459469	-399.964	-61.1832	75.385	9.51684
-0.204416	-400.591	-61.2815	75.4417	8.86301
0.0223665	-401.17	-61.3722	75.4938	8.2639
0.253789	-401.726	-61.4593	75.5445	7.69059
0.46086	-402.332	-61.5544	75.5989	7.07283
0.697036	-402.966	-61.6537	75.6546	6.43201
0.894202	-403.583	-61.7504	75.7082	5.8147
1.05982	-404.179	-61.8439	75.7585	5.22415
1.21462	-404.809	-61.9426	75.8107	4.60625
1.37161	-405.436	-62.0408	75.8624	4.00233
1.47846	-406.067	-62.1397	75.9134	3.39843
1.56193	-406.699	-62.2387	75.9641	2.80387
1.62	-407.342	-62.3396	76.0152	2.21224
1.65045	-408.016	-62.4451	76.0687	1.62221
1.65995	-408.677	-62.5488	76.1212	1.12145
1.629	-409.357	-62.6554	76.1751	0.829965
1.58169	-410.023	-62.7598	76.2285	1.00159
1.48547	-410.692	-62.8646	76.2824	13.7161
1.3867	-411.31	-62.9615	76.3329	13.09
1.25436	-411.934	-63.0594	76.3843	12.4521
1.09574	-412.588	-63.1618	76.4387	11.7816
0.937007	-413.217	-63.2604	76.4908	11.135
0.705576	-413.844	-63.3587	76.5454	10.4804
0.499224	-414.44	-63.452	76.598	9.86202
0.296579	-415.017	-63.5425	76.648	9.26416
0.0791372	-415.596	-63.6333	76.6999	8.66444
-0.211606	-416.198	-63.7275	76.7553	8.03975
-0.421268	-416.781	-63.819	76.8072	7.44418
-0.639906	-417.396	-63.9154	76.8616	6.82155
-0.840763	-418.025	-64.014	76.9159	6.19075
-1.01279	-418.662	-64.1138	76.9705	5.55791
-1.18436	-419.268	-64.2087	77.0219	4.96324
-1.30697	-419.92	-64.3109	77.0754	4.32601
-1.41104	-420.565	-64.412	77.1279	3.70181
-1.47915	-421.216	-64.5141	77.1803	3.07583
-1.47915	-421.908	-64.6224	77.2354	2.40624
-1.47915	-422.574	-64.727	77.2883	1.77657
-1.47915	-423.279	-64.8374	77.3446	1.15694
-1.47915	-423.957	-64.9437	77.3987	0.726681
-1.47915	-424.646	-65.0516	77.4537	0.803733
-1.47915	-425.357	-65.163	77.5102	13.8673
-1.45189	-425.986	-65.2616	77.5607	13.2426
-1.38431	-426.609	-65.3594	77.6111	12.6164
-1.25555	-427.227	-65.4562	77.6619	11.986
-1.12417	-427.876	-65.5578	77.7153	11.3245
-0.983617	-428.527	-65.6599	77.7692	10.6587
-0.784233	-429.133	-65.7549	77.8213	10.028
-0.589228	-429.782	-65.8567	77.8778	9.35685
-0.354667	-430.404	-65.9541	77.9323	8.70806
-0.137915	-430.968	-66.0424	77.9831	8.12205
0.0691739	-431.577	-66.1379	78.0377	7.49434
0.319895	-432.135	-66.2254	78.0897	6.91716
0.593717	-432.713	-66.3161	78.1447	6.32529
0.792948	-433.323	-66.4117	78.1989	5.71198
0.979624	-433.897	-66.5015	78.249	5.14193
1.16764	-434.487	-66.5941	78.3004	4.56296
1.3247	-435.112	-66.692	78.3521	3.95809
1.47201	-435.814	-66.8021	78.4095	3.29027
1.56188	-436.443	-66.9006	78.4602	2.7019
1.63048	-437.073	-66.9994	78.5105	2.13039
1.68402	-437.78	-67.1101	78.5668	1.5357
1.70453	-438.417	-67.2101	78.6172	1.09548
1.70196	-439.084	-67.3145	78.6702	0.903264
1.6622	-439.742	-67.4176	78.7226	0
1.60274	-440.412	-67.5227	78.7761	0
1.52795	-441.07	-67.6258	78.8289	0
1.41074	-441.747	-67.732	78.8842	0
1.27998	-442.412	-67.8361	78.9388	0
1.13265	-443.039	-67.9345	78.9904	0
0.972869	-443.664	-68.0323	79.0422	0
0.768945	-444.263	-68.1263	79.0934	0
0.629321	-444.871	-68.2215	79.1442	0
0.408483	-445.525	-68.3241	79.2003	0
0.205966	-446.111	-68.4158	79.2507	0
-0.013546	-446.731	-68.5131	79.3043	0
-0.177015	-447.385	-68.6156	79.3592	0
-0.349649	-448.002	-68.7122	79.412	0
-0.530982	-448.636	-68.8117	79.4655	0
-0.677422	-449.288	-68.9138	79.5196	0
-0.812638	-449.901	-69.0099	79.5705	0
-0.941528	-450.582	-69.1166	79.626	0
-1.03171	-451.218	-69.2163	79.677	0
-1.09376	-451.898	-69.323	79.7314	0
